sedametro,sedametroname,avg_test_all,avg_test_ecd,avg_test_nec,metro_or_micro,perurban,perell,perspeced,pernam,perasn,perhsp,perblk,perwht,perecd,totenrl,perbaplus,perunemp,perpoverty
37300,"Palestine, TX",-0.111310673,-0.296913133,0.167170302,Micro,0,6.2254486,9.5236273,0.32921663,0.69149005,23.244394,17.035944,58.698959,60.377914,3825.8,11.40356,5.7923541,15.803188
37340,"Palm Bay-Melbourne-Titusville, FL",0.237551017,-0.066799832,0.541330121,Metro,42.589302,3.9022572,16.829468,0.26183444,2.2655909,13.34572,15.596745,68.530106,49.193016,32068.6,27.863049,6.801722,11.289324
37420,"Pampa, TX",-0.213850997,-0.403706147,0.050230113,Micro,0,12.08046,9.9026012,0.46585822,0.36562443,39.857029,3.1869586,56.124527,59.083344,1769.7,12.516494,7.1620398,16.696409
37460,"Panama City, FL",0.082631322,-0.170818855,0.419634295,Metro,32.050411,1.8439171,16.879971,0.44396994,2.09709,6.1013312,15.961802,75.395805,57.475578,12826.2,21.265934,6.4623528,13.56215
37500,"Paragould, AR",-0.18713341,-0.395174689,0.144067963,Micro,0,1.5709797,15.016061,0.17669326,0.24615501,3.9543469,2.3830266,93.239777,61.000591,3365.7,14.364714,7.1329875,17.177128
37540,"Paris, TN",0.006848474,-0.222354829,0.295933994,Micro,0,0.44174394,13.752357,0.051611003,0.53490847,1.9588692,12.17061,85.284004,55.639446,2198.9,15.235013,8.4222507,18.267179
37580,"Paris, TX",-0.055305407,-0.299512912,0.301366888,Micro,0,4.2356925,11.793482,1.6816806,0.72122467,12.550791,17.167822,67.878487,59.485031,3844.9,17.321684,6.2227087,17.198652
37620,"Parkersburg-Vienna, WV",-0.131799658,-0.396394986,0.220533224,Metro,64.639351,0.42127594,14.931576,0.10743998,0.79101175,0.87391621,2.1512051,96.076431,56.941406,6276.7,19.125397,6.5953436,16.781494
37660,"Parsons, KS",0.209670595,0.031551864,0.515855504,Micro,0,0.2681354,15.455493,2.2083561,0.48071611,6.2986226,6.3843923,84.627914,63.01931,1569.8,17.554178,4.8695164,16.959492
37740,"Payson, AZ",-0.535329742,-0.687253203,-0.092586115,Micro,2.7394671,2.4052114,14.109947,27.729788,0.51943541,25.243299,0.45127267,46.056202,70.95826,3575.1,16.501019,8.867156,20.739027
37780,"Pecos, TX",-0.370152993,-0.4691616,-0.10093151,Micro,0,7.7644644,9.1723576,0.047448479,0.8522231,91.083992,0.95831317,7.0580258,73.342453,1126.6,8.8900204,7.2226048,19.388556
37860,"Pensacola-Ferry Pass-Brent, FL",0.079548851,-0.202721919,0.436878048,Metro,19.346827,1.3463451,14.383973,0.7219786,2.1567805,5.6604805,24.673199,66.78756,56.390633,30358.2,25.400118,7.4320922,13.116579
37900,"Peoria, IL",0.027277871,-0.423981592,0.37393987,Metro,23.877062,1.2788889,15.861721,0.25097796,2.324507,4.2408738,16.398323,76.785316,43.311043,26153.4,26.456135,6.2270503,11.634149
37940,"Peru, IN",0.101563212,-0.092494908,0.328997392,Micro,0,0.86601889,15.232451,0.85023129,0.59856349,3.0645595,1.99357,93.493073,53.332394,2519.5,11.909048,8.4265442,16.135532
37964,"Philadelphia, PA",-0.336903419,-0.553414851,0.329034721,Metro,72.536316,5.7867808,17.103539,0.15806258,6.4912939,15.137674,51.023323,27.189648,73.565826,121813.65,32.080479,8.495286,17.102154
38060,"Phoenix-Mesa-Scottsdale, AZ",-0.061692626,-0.280292706,0.323662713,Metro,52.496147,7.4485598,11.338383,2.5310757,3.5625219,43.808781,6.6756339,43.421989,54.459286,348928.65,29.020954,5.9892802,14.039084
38100,"Picayune, MS",-0.211432908,-0.359632332,0.063255354,Micro,0,0.74928671,12.766562,0.40910664,0.45355573,2.2397921,16.84668,80.050865,66.203667,3976.7,15.508599,8.5752954,18.788609
38180,"Pierre, SD",0.066194559,-0.43899267,0.327140297,Micro,0,0.38106716,13.061439,16.327219,0.64777976,3.2808416,0.60682797,79.137329,37.475418,1491.4,32.683815,2.10656,9.3138714
38220,"Pine Bluff, AR",-0.49799921,-0.698348322,0.061639255,Metro,53.741348,0.58703071,10.295967,0.15703978,0.79807884,2.2302473,59.631771,37.182861,72.613876,6887.5,16.033699,10.478001,21.905479
38240,"Pinehurst-Southern Pines, NC",0.146994268,-0.287619056,0.515529879,Micro,0,3.6463351,11.676781,1.3176891,1.0867486,11.831895,18.968636,66.795036,45.290619,6125.8,31.918871,5.9762273,13.847809
38260,"Pittsburg, KS",0.046444867,-0.163541569,0.339875113,Micro,0,4.1244893,14.851957,0.71500653,0.92938393,9.5622673,3.045671,85.747673,57.176983,2645.6,27.342779,5.8742361,20.325068
38300,"Pittsburgh, PA",0.24297969,-0.213239373,0.530945136,Metro,9.2122822,0.62435722,16.377855,0.13321374,2.3311105,1.2979689,13.657427,82.580276,38.985245,136432.65,30.900038,5.8703713,11.659657
38340,"Pittsfield, MA",0.227759001,-0.10112917,0.484234439,Metro,34.57473,2.063309,17.857254,0.22257222,1.458869,6.5207763,5.3776684,86.420113,43.279442,7328,31.731176,6.7707725,11.428627
38380,"Plainview, TX",-0.182461088,-0.319658096,0.214192634,Micro,0,5.5845389,10.087135,0.35942185,0.27681252,75.272156,3.5575457,20.534069,74.426933,3328.1,15.792677,5.9210367,18.263769
38420,"Platteville, WI",0.150070054,-0.086776068,0.334722896,Micro,0,0.677908,16.512281,0.17544146,1.0284017,2.1203582,1.4046468,95.271149,43.466541,2860.2,21.061134,3.8099489,13.816042
38460,"Plattsburgh, NY",-0.05229006,-0.341784545,0.190525258,Micro,0,0.15883139,18.647953,0.26619846,1.1454737,1.4831389,2.5547163,94.550476,45.855175,4780.2,22.632286,6.0773931,14.244061
38500,"Plymouth, IN",0.193490377,-0.032771205,0.431554024,Micro,0,7.42941,12.395156,0.2664097,0.39419219,16.059572,0.75742829,82.5224,51.065521,3879.7,19.011284,6.3607836,11.403238
38540,"Pocatello, ID",0.181404807,-0.099729692,0.453174838,Metro,68.992661,0.52897155,10.496665,4.5132604,1.3598784,9.3772421,1.0491003,83.700523,52.993435,6579.7,26.782639,6.5380907,16.013632
38580,"Point Pleasant, WV-OH",-0.106101165,-0.256461403,0.175093323,Micro,0,0.19072641,18.535442,0.085368454,0.40159556,0.6025039,2.1309705,96.779564,66.415733,3887.8,13.368954,7.9771056,20.758619
38620,"Ponca City, OK",-0.06931058,-0.228718604,0.280969691,Micro,0,2.9627821,15.511006,21.72813,0.42705452,10.18611,3.3425744,64.316132,68.025558,3528.5,18.999672,7.2517648,17.880449
38700,"Pontiac, IL",0.043095679,-0.212885373,0.239093888,Micro,0,0.15529911,17.974035,0.19644608,0.55353367,4.9405837,1.6890008,92.62043,43.20137,2572.1,14.898278,6.041254,12.726986
38740,"Poplar Bluff, MO",-0.032471035,-0.206281323,0.291285884,Micro,0,0.22481629,16.233093,0.38103715,0.39224014,1.6048961,9.7782249,87.843605,65.634827,3116.4,13.987245,8.0568132,21.515257
38780,"Portales, NM",-0.20164362,-0.366400098,0.20228364,Micro,0,6.4141555,16.599098,0.56240833,0.54539394,56.288521,2.052408,40.551266,70.940994,1567.9,22.725443,9.6582355,24.545353
38820,"Port Angeles, WA",0.100068845,-0.153431486,0.40977295,Micro,0,1.7933455,12.647651,8.6428919,1.7597482,12.112906,0.77708292,76.707367,54.225529,3824.2,24.751005,7.6029549,14.988026
38840,"Port Clinton, OH",0.210397984,-0.045132991,0.375745922,Micro,0,0.096582592,15.749651,0.11896251,0.39814264,6.4603791,0.98939604,92.033119,39.14933,2661.1,21.980299,6.3661971,12.76417
38860,"Portland-South Portland, ME",0.22843145,-0.2225076,0.457752101,Metro,15.125492,3.4058027,15.497248,0.3158074,2.5348682,2.172771,3.9265938,91.049957,34.148968,32523.6,36.673538,4.384356,9.380537
38900,"Portland-Vancouver-Hillsboro, OR-WA",0.060717306,-0.372567549,0.460254426,Metro,37.633247,10.722143,13.79908,0.89149058,7.0230832,21.302208,4.0049014,66.778313,47.300884,156365.5,35.901695,6.5700212,11.567315
38920,"Port Lavaca, TX",-0.041307776,-0.234205062,0.320696003,Micro,0,9.4561605,10.156615,0.28120041,4.6974258,62.329437,2.3000355,30.391901,65.812225,1830.8,18.4998,6.7122817,15.145074
38940,"Port St. Lucie, FL",0.009813756,-0.18991604,0.338197153,Metro,37.953438,8.5216007,12.93811,0.31166807,1.7884744,27.550999,23.412544,46.936314,61.847282,27119.1,23.370789,7.6943913,12.511957
39020,"Portsmouth, OH",-0.008963473,-0.220713061,0.352312385,Micro,0,0.031052643,16.120899,0.16357167,0.24418972,1.2742575,1.4696796,96.848305,63.397854,5577.6,14.05185,9.7728052,22.698145
39060,"Pottsville, PA",0.007621308,-0.252269454,0.233202839,Micro,0,2.8507578,19.8528,0.12154705,0.62150472,5.8019061,2.432363,91.022682,46.408344,8840.8,14.852293,6.6946588,12.375238
39140,"Prescott, AZ",-0.070470312,-0.251918724,0.216884548,Metro,20.131853,3.5651016,12.261172,2.7259305,0.96330953,26.460508,0.97274816,68.877502,57.506878,12041.35,24.550032,6.6512966,13.341655
39220,"Price, UT",-0.077180709,-0.324474593,0.166448209,Micro,0,1.6046627,19.55628,1.0201703,0.28163001,12.483712,0.52958143,85.684906,49.916737,1811.2,15.753952,6.8274031,14.250156
39260,"Prineville, OR",-0.190026509,-0.368006039,0.134630152,Micro,0,4.0288663,14.6696,1.3203623,0.60627657,16.226068,0.44329482,81.403999,66.135262,1378.8,16.262638,8.4548216,14.176501
39300,"Providence-Warwick, RI-MA",0.10281429,-0.317990466,0.440399025,Metro,22.345417,4.9504294,17.188,0.56911653,2.9401622,19.36421,7.4085417,69.717964,44.192081,100363.55,29.609325,6.8257995,11.932631
39340,"Provo-Orem, UT",0.211884406,-0.132617993,0.375279993,Metro,24.39752,4.0286803,12.067628,0.50821477,1.3139029,12.018434,0.77526563,85.384186,32.571781,60940.95,36.910641,4.5641656,12.119055
39380,"Pueblo, CO",-0.014608211,-0.213079771,0.320442724,Metro,63.188641,4.4392262,0,0.67500091,0.73246837,56.991215,1.8038909,39.797424,63.165791,12044.5,21.546419,8.8617916,17.796551
39420,"Pullman, WA",0.325638412,-0.108147665,0.554314467,Micro,0,2.65534,10.973707,1.2712959,6.3111944,7.6036634,1.8829485,82.930901,35.154617,2103.9,46.833794,7.5605683,27.478556
39460,"Punta Gorda, FL",0.104172992,-0.061951025,0.387243452,Metro,24.250179,1.7579105,18.1576,0.37570596,1.594903,13.638682,9.2701626,75.120544,62.712605,6984.7,21.969124,8.3067265,10.335875
39500,"Quincy, IL-MO",-0.120803362,-0.416182669,0.186153249,Micro,0,0.20063056,18.32,0.16257024,0.64414454,1.4522141,6.342268,91.398804,50.619339,4802.2,21.994738,5.1438704,12.938997
39540,"Racine, WI",-0.199972238,-0.606734851,0.252327966,Metro,51.338871,7.9895759,15.434938,0.37239939,1.2648704,20.850758,19.502659,58.009315,48.128971,12683.4,23.530193,5.9322705,11.442261
39580,"Raleigh, NC",0.269098914,-0.322714011,0.613694897,Metro,31.393475,7.5007534,13.196811,0.34875783,5.9401684,16.660124,24.414179,52.636772,37.254913,94585.9,43.589615,5.1976557,10.451111
39660,"Rapid City, SD",-0.031335249,-0.354563481,0.225644712,Metro,57.083309,0.66513276,14.2826,15.230033,1.0611955,5.5515242,1.5336341,76.623611,47.906738,9676.5,27.877729,4.3326941,13.045065
39700,"Raymondville, TX",-0.314254733,-0.384396823,0.121783755,Micro,0,9.1773491,7.5875731,0.17876694,0.19001803,97.216354,0.25378087,2.1610785,86.092018,1985.1,9.8943329,10.203567,37.894993
39740,"Reading, PA",0.041059288,-0.373058839,0.407449027,Metro,26.507305,6.5236144,18.893244,0.11073495,1.7148007,29.635057,5.8231149,62.716293,46.595299,30193.4,23.016306,6.8552485,12.323312
39780,"Red Bluff, CA",-0.30525998,-0.46383453,0.071989561,Micro,0,15.022485,9.929594,2.4262521,1.1046361,36.355377,0.9407202,59.173019,71.994194,4977.7,14.255311,9.6719751,20.573078
39820,"Redding, CA",-0.191600011,-0.401159979,0.088587365,Metro,48.355324,2.7385819,10.648573,5.0708966,3.8168654,14.236565,1.69507,75.180603,60.055744,11845.9,20.810785,8.4795208,16.250286
39860,"Red Wing, MN",0.265732136,-0.139661876,0.428666918,Micro,0,1.6976256,12.430725,2.0162103,1.454967,5.0686216,2.3290997,89.131096,29.046997,3090.5,23.936926,4.7078686,8.9053507
39900,"Reno, NV",-0.041341598,-0.401085457,0.306701996,Metro,59.139908,16.134388,13.133945,1.8717083,5.1209078,39.635578,2.7483058,50.623501,49.430431,30586.55,28.383112,5.9760685,11.948924
39940,"Rexburg, ID",0.150978675,-0.080338225,0.338338405,Micro,0,4.5073118,9.3861198,0.33658376,0.88984686,9.2739725,0.76028705,88.739311,50.678001,4069.25,29.157135,6.8005233,26.794041
39980,"Richmond, IN",0.035969909,-0.152100764,0.295986483,Micro,0,1.5177047,17.322245,0.24905773,0.91580677,4.6670566,5.2528901,88.915184,57.935532,4637.6,16.799501,7.9376965,15.636568
40060,"Richmond, VA",0.108626626,-0.323011883,0.386862311,Metro,11.6327,4.0869107,13.278301,0.35770798,4.0589905,8.5278301,36.027618,51.027851,39.842552,87792.55,33.469505,6.1217742,11.154098
40080,"Richmond-Berea, KY",0.067258208,-0.195336641,0.397456465,Micro,0,1.1232562,16.795574,0.12360574,1.0777137,3.2120802,3.6939378,91.892662,56.339622,7086.8,25.125477,7.5362773,20.529484
40100,"Rio Grande City, TX",-0.169912579,-0.208178363,0.223896264,Micro,0,60.076279,8.3743601,0.009592447,0.11801836,99.457565,0.021741178,0.39308476,90.809944,7608.5,9.3236876,11.738494,36.943001
40140,"Riverside-San Bernardino-Ontario, CA",-0.32542057,-0.525328661,0.118311857,Metro,29.577652,18.270224,11.287457,0.52892548,5.028945,64.060188,7.9287782,22.453161,68.781479,377549.8,20.210215,9.1013641,14.611152
40180,"Riverton, WY",-0.108341185,-0.445071781,0.338012661,Micro,0,4.428894,15.424488,34.807995,0.50803924,6.7134991,0.52886105,57.441605,48.000648,3089.8,22.852556,6.5281577,13.941392
40220,"Roanoke, VA",0.203086365,-0.146347084,0.466774545,Metro,31.454233,3.4281394,14.891826,0.1697927,2.4736171,5.6358805,18.658108,73.062599,44.738514,19999.9,25.639576,5.2715702,12.343382
40260,"Roanoke Rapids, NC",-0.371987522,-0.502394061,0.037956534,Micro,0,1.830717,12.69768,2.2282407,0.842758,3.5593932,67.761253,25.608355,74.129288,4819.5,13.019466,9.8034544,24.282387
40300,"Rochelle, IL",0.085422272,-0.266387209,0.30385139,Micro,0,5.4441886,14.505932,0.32786173,0.62456846,15.687757,1.2968384,82.062973,37.776905,4107.5,18.804197,6.9929967,9.1423664
40340,"Rochester, MN",0.309996553,-0.195214931,0.5475497,Metro,43.956123,5.6539855,12.742794,0.34811026,5.5753088,6.8514066,7.5549088,79.670265,32.645348,15218.3,35.751034,3.6537018,7.9928184
40380,"Rochester, NY",0.010552397,-0.530089382,0.426204059,Metro,21.335339,3.3612034,14.865812,0.23029177,3.1462688,10.313347,18.052759,68.257332,45.295029,70641.8,32.674332,6.1873865,13.04018
40420,"Rockford, IL",-0.204219392,-0.511935205,0.21482763,Metro,45.386841,8.1912394,14.874344,0.3281267,2.8379867,22.930065,17.46332,56.440502,57.188763,24897.5,21.502361,9.096055,14.468739
40460,"Rockingham, NC",-0.208351308,-0.399946278,0.212677914,Micro,0,4.3792233,11.546594,4.1349082,0.76455349,10.465611,37.990112,46.644814,68.040619,3537.3,12.581977,9.8211403,24.457178
40484,"Rockingham County-Strafford County, NH",0.366458301,-0.089654133,0.464723654,Metro,0,1.0489893,15.915087,0.27230266,2.8244262,2.7082002,1.2225932,92.972473,20.384609,28516.8,36.750683,4.8330879,6.4119511
40540,"Rock Springs, WY",0.044222873,-0.275969455,0.194514372,Micro,0,5.3048072,15.649719,0.84458429,0.74017632,20.735323,1.1383657,76.54155,36.040012,3807.6,19.483564,4.6334476,9.7947931
40580,"Rocky Mount, NC",-0.325997318,-0.522094689,0.104538691,Metro,29.842333,4.3929095,12.883224,0.591322,0.7106173,10.273524,54.687084,33.737457,67.375854,11337.8,17.354584,8.063488,18.201048
40620,"Rolla, MO",0.137551714,-0.095814866,0.41570105,Micro,0,1.3760132,13.972246,0.69899458,1.9667355,2.0303912,3.9614513,91.342422,54.662109,2877.9,26.995686,6.9064674,20.946066
40660,"Rome, GA",-0.114022323,-0.24457304,0.223867717,Metro,32.33036,5.2237763,12.785988,0.10035065,1.3323874,17.627752,17.543348,63.39616,72.587448,7350.3,19.214458,6.8808279,18.923832
40700,"Roseburg, OR",-0.231514641,-0.409937354,0.078857374,Micro,0,0.8801856,13.658134,2.1940548,0.89541042,9.1087351,0.60222667,87.199577,62.933193,6550.75,16.104454,9.3014011,14.954826
40740,"Roswell, NM",-0.220156458,-0.295926653,0.245477683,Micro,0.73740959,9.0118723,15.125242,0.23238166,0.53902042,69.433434,1.9377781,27.857384,86.154053,5430.1,16.580009,6.4260526,20.836081
40780,"Russellville, AR",0.047986345,-0.164201837,0.435541539,Micro,0,10.610357,12.260411,0.53240234,1.2901521,17.891943,3.5509903,76.734512,64.489273,6448.3,18.195768,6.6449685,17.790272
40820,"Ruston, LA",-0.187388094,-0.475141683,0.395739351,Micro,0,1.8994324,12.03281,0.15383564,0.97987652,3.7982199,49.412964,45.655106,66.405434,2998.6,30.897654,9.4818077,26.866415
40860,"Rutland, VT",0.10044841,-0.21352103,0.361345746,Micro,0,0.14823097,11.499245,0.046144549,0.629152,1.4511049,1.0199245,96.853676,44.999237,3489.7,27.994087,5.6065207,11.046495
40900,"Sacramento--Roseville--Arden-Arcade, CA",-0.138640044,-0.510410785,0.271770766,Metro,34.880974,14.325507,11.126022,0.84576273,14.392163,29.687277,9.8509769,45.22382,54.11338,166037.85,31.423866,7.521368,13.134723
40940,"Safford, AZ",-0.081638674,-0.23657597,0.189701117,Micro,0,0.53298777,13.012363,8.4213552,0.42264825,35.541409,1.0542037,54.560383,54.689079,3081.5,14.387941,10.091208,19.61058
40980,"Saginaw, MI",-0.240552781,-0.553740781,0.198691764,Metro,28.236008,1.0601041,15.362279,0.30503213,1.5522449,10.589972,29.362122,58.190632,57.380516,12970.7,19.506287,9.678834,18.296839
41060,"St. Cloud, MN",0.237216249,-0.190015733,0.482240356,Metro,25.356373,5.4369884,16.21847,0.49989414,1.907847,4.9045439,8.312974,84.374741,37.544609,12940.5,24.527016,5.2506857,12.653255
41100,"St. George, UT",0.192182477,-0.056291574,0.412398679,Metro,44.030411,5.1186409,12.042884,1.7762913,1.0724152,12.733306,0.89040929,83.52758,47.154697,13437.2,25.334921,4.9775815,11.128321
41140,"St. Joseph, MO-KS",-0.005920463,-0.256885974,0.321736238,Metro,59.067238,2.7864988,14.686972,0.42307219,1.0737847,5.4805155,6.5083237,86.514305,56.762115,8303.5,19.276777,5.8977423,14.103395
41180,"St. Louis, MO-IL",0.038320169,-0.398095717,0.408406788,Metro,10.397813,2.2482359,15.57437,0.21713597,2.5759096,3.6725619,27.279886,66.254509,46.101467,181231.15,31.134638,6.5337934,11.739007
41220,"St. Marys, GA",0.138215407,-0.123669933,0.409284091,Micro,0,0.56130302,11.662151,0.47682697,1.4522712,6.7601161,24.042843,67.267944,50.560349,4111.3,21.89477,7.3782034,13.230294
41400,"Salem, OH",0.068907473,-0.173254969,0.345303426,Micro,0,0.3806031,15.88233,0.12231984,0.26038319,1.1937414,1.5362293,96.887329,53.69392,6726.7,18.201586,7.6322613,16.311014
41420,"Salem, OR",-0.211007501,-0.436310965,0.285575224,Metro,44.452179,18.176914,15.626635,1.2360971,1.9050405,39.893581,1.0363053,55.928974,67.996819,30425.9,22.938206,7.6518869,14.938663
41460,"Salina, KS",0.046673219,-0.183262611,0.328324594,Micro,0,6.4985938,16.365667,0.75206834,2.2500477,15.727536,4.3588014,76.911545,54.867298,4322.4,23.875084,4.1708918,11.898239
41500,"Salinas, CA",-0.531249612,-0.705135016,0.059265289,Metro,42.990639,36.739498,9.9251585,0.25962523,4.0242205,78.643082,1.7203361,15.352737,76.614532,35228.2,24.046619,7.5992403,13.70651
41540,"Salisbury, MD-DE",0.105159011,-0.166998558,0.448955202,Metro,13.056119,5.5078673,13.571879,0.53249031,2.0986009,13.387969,27.208632,56.772308,54.631138,22896.95,24.372356,6.6872454,13.083039
41620,"Salt Lake City, UT",-0.017691375,-0.437727009,0.291743865,Metro,12.1749,10.966105,11.374681,0.94362468,3.4731691,23.766514,2.3328481,69.483841,42.565308,101239.9,31.840748,4.5291228,9.3355942
41660,"San Angelo, TX",-0.081805397,-0.338754954,0.256916583,Metro,80.18808,4.1095552,10.166606,0.29284281,0.96166098,52.449806,3.7447937,42.550896,57.001232,8556.85,22.615126,5.031661,14.818302
41700,"San Antonio-New Braunfels, TX",-0.074865853,-0.335554301,0.32370966,Metro,59.900902,8.9756508,10.011358,0.21760541,1.8772783,67.586815,6.6528568,23.665442,60.647137,191691.35,26.088623,6.0959663,15.414903
41740,"San Diego-Carlsbad, CA",-0.047671529,-0.433063361,0.403307822,Metro,41.505692,20.291348,11.888771,0.61646068,10.876985,49.157211,5.6000781,33.749264,55.168037,221473.6,36.073795,6.646338,12.029387
41760,"Sandpoint, ID",0.14251788,-0.063259173,0.392735185,Micro,0,0.34286225,11.312371,1.1434728,0.57266521,4.0720062,0.4063521,93.805504,56.269772,2362.15,22.674236,5.9153261,13.585589
41780,"Sandusky, OH",0.052108609,-0.248569573,0.34060566,Micro,10.267431,0.42212132,14.698988,0.18065159,0.72981983,3.7178338,12.256726,83.114967,49.088261,5774.2,21.118494,6.3611856,12.048675
41820,"Sanford, NC",-0.005951622,-0.234547827,0.460657893,Micro,0,12.823653,11.16848,0.66850585,0.79783845,32.806133,23.203157,42.524364,66.839676,4544.4,19.547434,8.3685684,15.467483
41884,"San Francisco-Redwood City-South San Francisco, CA",0.034294958,-0.461962445,0.432802674,Metro,53.342979,22.996632,11.196431,0.31298372,31.280008,36.537365,5.4674845,26.402157,48.372177,66890.75,51.294727,5.3766108,9.0714417
41940,"San Jose-Sunnyvale-Santa Clara, CA",0.169782024,-0.476923583,0.650117488,Metro,80.353424,21.844664,10.283656,0.41353753,33.403381,40.996777,2.3994505,22.786856,44.970726,128848.45,46.795906,6.0196958,8.3076754
42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",-0.049489074,-0.432109477,0.265847324,Metro,38.329273,13.804783,11.851027,0.56029463,2.9982047,38.212498,1.185153,57.04385,47.117027,15397.2,32.277473,5.7675896,13.448037
42034,"San Rafael, CA",0.322714957,-0.53732378,0.599642767,Metro,20.037125,13.259831,11.08858,0.34142366,6.2488713,27.307283,2.3035862,63.79884,32.839539,14693.6,39.678513,5.6967487,12.529583
42100,"Santa Cruz-Watsonville, CA",-0.262819427,-0.693595033,0.229192871,Metro,43.340008,23.663639,12.460891,0.41985464,3.1658304,53.394627,1.0109055,42.008778,54.194595,17446.35,39.252151,7.0319796,13.472337
42140,"Santa Fe, NM",-0.382080333,-0.602261439,0.159984868,Metro,62.217838,17.530716,13.773794,3.6583359,1.1884696,73.295456,0.79992551,21.057816,69.58287,8564,39.468349,5.5166817,13.172073
42200,"Santa Maria-Santa Barbara, CA",-0.307022762,-0.587912309,0.299933344,Metro,46.882881,30.47184,10.236735,0.5421015,3.1403275,68.841461,1.405444,26.07066,68.223389,30075.65,26.857531,6.7477779,15.458589
42220,"Santa Rosa, CA",-0.170824815,-0.521593576,0.168640579,Metro,39.853062,21.964884,13.101065,1.0959111,4.3256793,44.72435,1.79637,48.05769,52.314156,31175.85,32.963242,5.966301,9.9436674
42300,"Sault Ste. Marie, MI",-0.050574138,-0.233534657,0.181460203,Micro,0,0.05314495,13.356579,38.329517,0.99311471,1.135314,1.4667934,58.07526,55.138714,2034.35,19.291595,10.006661,17.445452
42340,"Savannah, GA",-0.148850386,-0.448424486,0.268109912,Metro,35.335415,1.8294277,11.431188,0.22698227,1.9350667,6.308207,45.313347,46.2164,57.267792,25638.2,28.853754,6.9764204,14.255508
42380,"Sayre, PA",0.021407791,-0.229380842,0.264258536,Micro,0,0.2329099,17.806881,0.21127471,0.60104132,1.16547,1.075286,96.946922,48.813091,4346.1,16.855234,5.8485513,13.350479
42420,"Scottsbluff, NE",-0.036184719,-0.29206961,0.32447081,Micro,0,3.7046459,10.991149,2.5283935,0.50786495,36.110092,0.79017973,60.063469,57.683491,2989.2,20.671684,4.8179464,14.731777
42460,"Scottsboro, AL",-0.167616228,-0.346617998,0.130305824,Micro,0,1.6036594,8.0409756,6.296207,0.45372519,4.2064929,4.2039795,84.839592,62.513126,3846.8,12.790273,7.1008554,18.874445
42540,"Scranton--Wilkes-Barre--Hazleton, PA",0.008475103,-0.312303422,0.340888239,Metro,22.488594,3.2682452,17.448879,0.16272451,1.596109,13.434388,5.8062644,79.000511,50.588627,34476.8,22.932682,6.0437894,13.852015
42620,"Searcy, AR",-0.02546861,-0.236119328,0.288875115,Micro,0,2.1372828,11.884834,0.45126668,0.55202997,6.5346956,5.7911181,86.670891,59.067314,5870.6,18.926678,6.2648683,16.690348
42644,"Seattle-Bellevue-Everett, WA",0.272649177,-0.270223198,0.593106206,Metro,32.566662,9.7881031,11.705731,1.0334213,16.374666,17.517059,7.8765163,57.198334,37.002537,171809.3,43.407616,5.2337756,9.2083235
42680,"Sebastian-Vero Beach, FL",0.035653,-0.2174403,0.441094846,Metro,29.940048,5.6746202,13.569013,0.32880303,1.4529647,22.044027,17.302389,58.871819,61.142178,8168.9,27.397924,8.1130524,12.136119
42700,"Sebring, FL",-0.064021276,-0.219944297,0.447888479,Metro,9.5770645,5.2836466,13.682358,0.41555321,1.7385987,32.651939,17.516953,47.676956,75.623924,5604.3,15.405343,10.262654,17.781641
42740,"Sedalia, MO",-0.027933212,-0.205882896,0.307714643,Micro,0,8.7253027,12.66734,0.5331443,0.50298297,14.370743,4.5590582,80.034073,67.865997,3035.7,16.978853,6.7446747,16.330013
42780,"Selinsgrove, PA",0.212396016,-0.080486442,0.408426205,Micro,0,0.68852323,14.892806,0.1840101,0.91975731,2.7337313,1.8381368,94.324364,39.769699,2272.7,16.735104,4.3377118,11.151422
42820,"Selma, AL",-0.672069335,-0.726973601,-0.306906559,Micro,0,0.17414802,9.3746099,0.005214589,0.19740956,0.28325847,86.906303,12.607816,85.696968,3338.5,14.527929,13.268897,30.940538
42860,"Seneca, SC",-0.096212851,-0.364592691,0.326791794,Micro,0,5.1937046,17.029629,0.16205919,0.72495139,8.840456,10.373907,79.898628,60.650108,4780,22.780222,7.5328021,17.221176
42900,"Seneca Falls, NY",-0.134694552,-0.455604238,0.122773518,Micro,0,0.33433282,16.982922,0.50104451,0.93185222,4.1010818,3.1725235,91.293495,47.518288,1866.3,19.729265,4.6684489,12.992127
42940,"Sevierville, TN",-0.19025244,-0.390961041,0.064638101,Micro,0,3.6304693,12.395578,0.29986027,1.2865528,8.1448545,1.417678,88.851059,54.966927,6602.7,16.164198,5.8938446,14.207161
42980,"Seymour, IN",0.034146697,-0.201338374,0.290064415,Micro,0,6.6967936,17.349239,0.18850091,1.3295444,11.894248,0.62936234,85.958344,50.957489,3087.2,14.610882,6.3814139,14.20279
43020,"Shawano, WI",-0.11435494,-0.359100865,0.198657203,Micro,0,1.0454589,16.490046,24.783039,0.48826268,4.2847619,0.52830553,69.915627,55.520863,2632.7,21.379875,5.6241236,11.749532
43060,"Shawnee, OK",-0.174964759,-0.335004945,0.112587715,Micro,0,1.4743171,13.964873,24.381838,0.48360237,6.5306888,3.4043465,65.199524,63.440693,5776.7,17.332079,6.6300645,16.871046
